poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
79246,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,6/19/22,6/22/22,,"",,157171,423,lv,,lv,,6/27/22 10:39,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED,"",false,,9340,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Fung,30472,Allan W. Fung,44.68
79198,1008,Triton Polling & Research,1799,Freedom Council USA,Triton Polling & Research,497,Triton Polling & Research,C/D,IVR,New York,6/16/22,6/20/22,,"",,156817,505,v,,v,,6/21/22 21:00,"",https://nypost.com/2022/06/21/marc-molinaro-leads-race-for-antonio-delgados-house-seat/?utm_campaign=SocialFlow&utm_source=NYPMetroTwitter&utm_medium=SocialFlow,"",false,REP,9503,2022,U.S. House,19,District 19,8/23/22,general,false,false,DEM,Ryan,30430,Pat Ryan,38.4
79198,1008,Triton Polling & Research,1799,Freedom Council USA,Triton Polling & Research,497,Triton Polling & Research,C/D,IVR,New York,6/16/22,6/20/22,,"",,156817,505,v,,v,,6/21/22 21:00,"",https://nypost.com/2022/06/21/marc-molinaro-leads-race-for-antonio-delgados-house-seat/?utm_campaign=SocialFlow&utm_source=NYPMetroTwitter&utm_medium=SocialFlow,"",false,REP,9503,2022,U.S. House,19,District 19,8/23/22,general,false,false,REP,Molinaro,30429,Marcus Molinaro,51.6
79232,1347,Cygnal Political,452,NRCC,Cygnal,67,Cygnal,B+,,Michigan,6/14/22,6/16/22,29674,Tom Barrett,REP,157023,400,lv,,lv,,6/24/22 09:30,"",https://www.politico.com/news/2022/06/24/gop-poll-michigan-2022-election-00042106,"",true,REP,9201,2022,U.S. House,7,District 7,11/8/22,general,false,false,DEM,Slotkin,29105,Elissa Slotkin,43.6
79232,1347,Cygnal Political,452,NRCC,Cygnal,67,Cygnal,B+,,Michigan,6/14/22,6/16/22,29674,Tom Barrett,REP,157023,400,lv,,lv,,6/24/22 09:30,"",https://www.politico.com/news/2022/06/24/gop-poll-michigan-2022-election-00042106,"",true,REP,9201,2022,U.S. House,7,District 7,11/8/22,general,false,false,REP,Barrett,29674,Tom Barrett,46.1
79503,178,Global Strategy Group,973,314 Action,Global Strategy Group,118,Global Strategy Group,B/C,,Colorado,6/9/22,6/13/22,,"",,158879,500,lv,,lv,,7/28/22 12:44,"",https://314action.org/wp-content/uploads/2022/06/CO-08-Positive-GE-Benchmark-Final-Weighted-Topline-F06.15.22.pdf,"",false,DEM,9448,2022,U.S. House,8,District 8,11/8/22,general,false,false,DEM,Caraveo,29456,Yadira Caraveo,36.0
79503,178,Global Strategy Group,973,314 Action,Global Strategy Group,118,Global Strategy Group,B/C,,Colorado,6/9/22,6/13/22,,"",,158879,500,lv,,lv,,7/28/22 12:44,"",https://314action.org/wp-content/uploads/2022/06/CO-08-Positive-GE-Benchmark-Final-Weighted-Topline-F06.15.22.pdf,"",false,DEM,9448,2022,U.S. House,8,District 8,11/8/22,general,false,false,REP,Kirkmeyer,30512,Barbara Kirkmeyer,44.0
79145,998,RRH/PMI,1795,Poll Project USA,RRH Elections,274,RRH Elections,B/C,IVR/Text,Texas,6/8/22,6/11/22,,"",,156451,484,lv,,lv,,6/13/22 20:59,"",https://www.dropbox.com/s/5u8kf9ryfiwrb7i/RRH%20Elections%20TX-34%20Poll%20Release.pdf?dl=0,"",false,,9501,2022,U.S. House,34,District 34,6/14/22,jungle primary,false,false,DEM,Sanchez,30106,Dan Sanchez,34.0
79145,998,RRH/PMI,1795,Poll Project USA,RRH Elections,274,RRH Elections,B/C,IVR/Text,Texas,6/8/22,6/11/22,,"",,156451,484,lv,,lv,,6/13/22 20:59,"",https://www.dropbox.com/s/5u8kf9ryfiwrb7i/RRH%20Elections%20TX-34%20Poll%20Release.pdf?dl=0,"",false,,9501,2022,U.S. House,34,District 34,6/14/22,jungle primary,false,false,REP,Flores,30109,Mayra Flores,43.0
79145,998,RRH/PMI,1795,Poll Project USA,RRH Elections,274,RRH Elections,B/C,IVR/Text,Texas,6/8/22,6/11/22,,"",,156451,484,lv,,lv,,6/13/22 20:59,"",https://www.dropbox.com/s/5u8kf9ryfiwrb7i/RRH%20Elections%20TX-34%20Poll%20Release.pdf?dl=0,"",false,,9501,2022,U.S. House,34,District 34,6/14/22,jungle primary,false,false,DEM,Coronado,30108,Rene Coronado,7.0
79145,998,RRH/PMI,1795,Poll Project USA,RRH Elections,274,RRH Elections,B/C,IVR/Text,Texas,6/8/22,6/11/22,,"",,156451,484,lv,,lv,,6/13/22 20:59,"",https://www.dropbox.com/s/5u8kf9ryfiwrb7i/RRH%20Elections%20TX-34%20Poll%20Release.pdf?dl=0,"",false,,9501,2022,U.S. House,34,District 34,6/14/22,jungle primary,false,false,REP,Cantu-Cabrera,30107,Juana Cantu-Cabrera,3.0
79212,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,Florida,6/6/22,6/9/22,30414,Eric Lynn,DEM,156963,500,rv,,rv,,6/22/22 15:26,"",https://floridapolitics.com/archives/533842-internal-poll-shows-democrat-eric-lynn-with-path-to-victory-over-anna-paulina-luna/,"",true,DEM,9090,2022,U.S. House,13,District 13,11/8/22,general,false,false,DEM,Lynn,30414,Eric Lynn,36.0
79212,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,Florida,6/6/22,6/9/22,30414,Eric Lynn,DEM,156963,500,rv,,rv,,6/22/22 15:26,"",https://floridapolitics.com/archives/533842-internal-poll-shows-democrat-eric-lynn-with-path-to-victory-over-anna-paulina-luna/,"",true,DEM,9090,2022,U.S. House,13,District 13,11/8/22,general,false,false,REP,Paulina Luna,29510,Anna Paulina Luna,45.0
79212,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,Florida,6/6/22,6/9/22,30414,Eric Lynn,DEM,156964,500,rv,,rv,,6/22/22 15:27,"",https://floridapolitics.com/archives/533842-internal-poll-shows-democrat-eric-lynn-with-path-to-victory-over-anna-paulina-luna/,"",true,DEM,9090,2022,U.S. House,13,District 13,11/8/22,general,false,false,DEM,Lynn,30414,Eric Lynn,41.0
79212,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,Florida,6/6/22,6/9/22,30414,Eric Lynn,DEM,156964,500,rv,,rv,,6/22/22 15:27,"",https://floridapolitics.com/archives/533842-internal-poll-shows-democrat-eric-lynn-with-path-to-victory-over-anna-paulina-luna/,"",true,DEM,9090,2022,U.S. House,13,District 13,11/8/22,general,false,false,REP,Makki,30439,Amanda Makki,46.0
79212,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,Florida,6/6/22,6/9/22,30414,Eric Lynn,DEM,156965,500,rv,,rv,,6/22/22 15:28,"",https://floridapolitics.com/archives/533842-internal-poll-shows-democrat-eric-lynn-with-path-to-victory-over-anna-paulina-luna/,"",true,DEM,9090,2022,U.S. House,13,District 13,11/8/22,general,false,false,DEM,Lynn,30414,Eric Lynn,36.0
79212,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,Florida,6/6/22,6/9/22,30414,Eric Lynn,DEM,156965,500,rv,,rv,,6/22/22 15:28,"",https://floridapolitics.com/archives/533842-internal-poll-shows-democrat-eric-lynn-with-path-to-victory-over-anna-paulina-luna/,"",true,DEM,9090,2022,U.S. House,13,District 13,11/8/22,general,false,false,REP,Hayslett,30440,Kevin Hayslett,39.0
79237,1307,Expedition Strategies,"","",Expedition Strategies,409,Expedition Strategies,,,Minnesota,6/6/22,6/9/22,30459,Jeff Ettinger,DEM,157112,400,lv,,lv,,6/25/22 09:35,"",https://www.scribd.com/document/579258412/MN-01-Poll-Results-Memo-Ettinger-Campaign,"",true,DEM,9481,2022,U.S. House,1,District 1,8/9/22,general,false,false,DEM,Ettinger,30459,Jeff Ettinger,47.0
79237,1307,Expedition Strategies,"","",Expedition Strategies,409,Expedition Strategies,,,Minnesota,6/6/22,6/9/22,30459,Jeff Ettinger,DEM,157112,400,lv,,lv,,6/25/22 09:35,"",https://www.scribd.com/document/579258412/MN-01-Poll-Results-Memo-Ettinger-Campaign,"",true,DEM,9481,2022,U.S. House,1,District 1,8/9/22,general,false,false,REP,Finstad,30460,Brad Finstad,48.0
79689,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,Oregon,6/4/22,6/9/22,,"",,159434,500,lv,,lv,,8/11/22 09:32,"",https://www.termlimits.com/library/USTL%20OR06%20Toplines.pdf,"",false,,9447,2022,U.S. House,6,District 6,11/8/22,general,false,false,DEM,Salinas,30176,Andrea Salinas,46.0
79689,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,Oregon,6/4/22,6/9/22,,"",,159434,500,lv,,lv,,8/11/22 09:32,"",https://www.termlimits.com/library/USTL%20OR06%20Toplines.pdf,"",false,,9447,2022,U.S. House,6,District 6,11/8/22,general,false,false,REP,Erickson,30177,Mike Erickson,43.0
79682,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,North Carolina,6/4/22,6/6/22,,"",,159427,500,lv,,lv,,8/11/22 09:32,"",https://www.termlimits.com/library/USTL%20NC06%20Toplines.pdf,"",false,,9286,2022,U.S. House,6,District 6,11/8/22,general,false,false,DEM,Manning,29132,Kathy Manning,48.0
79682,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,North Carolina,6/4/22,6/6/22,,"",,159427,500,lv,,lv,,8/11/22 09:32,"",https://www.termlimits.com/library/USTL%20NC06%20Toplines.pdf,"",false,,9286,2022,U.S. House,6,District 6,11/8/22,general,false,false,REP,Castelli,29823,Christian Castelli,39.0
79682,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,North Carolina,6/4/22,6/6/22,,"",,159448,500,lv,,lv,,8/11/22 11:25,"",https://www.termlimits.com/library/USTL%20NC01%20Toplines.pdf,"",false,,9281,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Davis,30157,Don Davis,45.0
79682,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,North Carolina,6/4/22,6/6/22,,"",,159448,500,lv,,lv,,8/11/22 11:25,"",https://www.termlimits.com/library/USTL%20NC01%20Toplines.pdf,"",false,,9281,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Smith,30158,Sandy Smith,39.0
79690,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,Oregon,6/4/22,6/6/22,,"",,159435,500,lv,,lv,,8/11/22 09:32,"",https://www.termlimits.com/library/USTL%20OR04%20Toplines.pdf,"",false,,9319,2022,U.S. House,4,District 4,11/8/22,general,false,false,DEM,Hoyle,29881,Val Hoyle,46.0
79690,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,Oregon,6/4/22,6/6/22,,"",,159435,500,lv,,lv,,8/11/22 09:32,"",https://www.termlimits.com/library/USTL%20OR04%20Toplines.pdf,"",false,,9319,2022,U.S. House,4,District 4,11/8/22,general,false,false,REP,Skarlatos,29880,Alek Skarlatos,45.0
79701,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,Pennsylvania,6/4/22,6/6/22,,"",,159451,500,lv,,lv,,8/11/22 11:36,"",https://www.termlimits.com/library/USTL%20PA17%20Toplines.pdf,"",false,,9337,2022,U.S. House,17,District 17,11/8/22,general,false,false,DEM,Deluzio,29910,Chris Deluzio,44.0
79701,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,Pennsylvania,6/4/22,6/6/22,,"",,159451,500,lv,,lv,,8/11/22 11:36,"",https://www.termlimits.com/library/USTL%20PA17%20Toplines.pdf,"",false,,9337,2022,U.S. House,17,District 17,11/8/22,general,false,false,REP,Shaffer,29911,Jeremy Shaffer,44.0
79238,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Wisconsin,6/1/22,6/2/22,30461,Deb Baldus McGrath,DEM,157113,602,v,,v,,6/25/22 09:52,"",https://drive.google.com/file/d/1JaxD7vclE2KZDhJK0nTISSd_DTbzYq1b/view,"",true,DEM,9425,2022,U.S. House,3,District 3,11/8/22,general,false,false,DEM,McGrath,30461,Deb Baldus McGrath,38.0
79238,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Wisconsin,6/1/22,6/2/22,30461,Deb Baldus McGrath,DEM,157113,602,v,,v,,6/25/22 09:52,"",https://drive.google.com/file/d/1JaxD7vclE2KZDhJK0nTISSd_DTbzYq1b/view,"",true,DEM,9425,2022,U.S. House,3,District 3,11/8/22,general,false,false,REP,Van Orden,30034,Derrick Van Orden,47.0
79263,383,PPP,973,314 Action,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Oregon,6/1/22,6/2/22,,"",,157555,572,v,,v,,6/29/22 12:33,"",https://drive.google.com/file/d/1sBzUQED4fJLh5OxmGvlpa2bsGfQ0Xtx5/view,"",false,DEM,9320,2022,U.S. House,5,District 5,11/8/22,general,false,false,DEM,McLeod-Skinner,30197,Jamie McLeod-Skinner,41.0
79263,383,PPP,973,314 Action,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Oregon,6/1/22,6/2/22,,"",,157555,572,v,,v,,6/29/22 12:33,"",https://drive.google.com/file/d/1sBzUQED4fJLh5OxmGvlpa2bsGfQ0Xtx5/view,"",false,DEM,9320,2022,U.S. House,5,District 5,11/8/22,general,false,false,REP,Chavez-DeRemer,29882,Lori Chavez-DeRemer,42.0
79187,187,Greenberg Quinlan Rosner,"","",GQR,126,GQR Research (GQRR),B,Live Phone,Ohio,5/23/22,5/31/22,29858,Emilia Sykes,DEM,156766,500,lv,,lv,,6/20/22 09:48,"",https://drive.google.com/file/d/1jSv88lrsW751_6FpV7LdA0KJRVuwE35K/view,"",true,DEM,9307,2022,U.S. House,13,District 13,11/8/22,general,false,false,DEM,Sykes,29858,Emilia Sykes,47.0
79187,187,Greenberg Quinlan Rosner,"","",GQR,126,GQR Research (GQRR),B,Live Phone,Ohio,5/23/22,5/31/22,29858,Emilia Sykes,DEM,156766,500,lv,,lv,,6/20/22 09:48,"",https://drive.google.com/file/d/1jSv88lrsW751_6FpV7LdA0KJRVuwE35K/view,"",true,DEM,9307,2022,U.S. House,13,District 13,11/8/22,general,false,false,REP,Gilbert,29857,Madison Gesiotto Gilbert,45.0
79095,1166,Target Insyght,"","",Target Insyght,330,Target Insyght,C/D,Live Phone,Michigan,5/24/22,5/27/22,28803,Carl J. Marlinga,DEM,156180,400,lv,,lv,,6/7/22 10:05,"",https://www.macombdaily.com/2022/06/05/poll-marlinga-holds-big-lead-for-primary-narrow-margin-over-john-james/,"",true,DEM,9204,2022,U.S. House,10,District 10,11/8/22,general,false,false,DEM,Marlinga,28803,Carl J. Marlinga,44.0
79095,1166,Target Insyght,"","",Target Insyght,330,Target Insyght,C/D,Live Phone,Michigan,5/24/22,5/27/22,28803,Carl J. Marlinga,DEM,156180,400,lv,,lv,,6/7/22 10:05,"",https://www.macombdaily.com/2022/06/05/poll-marlinga-holds-big-lead-for-primary-narrow-margin-over-john-james/,"",true,DEM,9204,2022,U.S. House,10,District 10,11/8/22,general,false,false,REP,James,28802,John James,40.0
79054,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,,Michigan,5/25/22,5/26/22,29670,Hillary Scholten,DEM,156012,676,rv,,rv,,6/1/22 09:37,"",https://twitter.com/ercovey/status/1531988539768020995?s=20&t=H4oNCIMx9Q_eufJ4G-d7Uw,"",true,DEM,9197,2022,U.S. House,3,District 3,11/8/22,general,false,false,DEM,Scholten,29670,Hillary Scholten,39.0
79054,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,,Michigan,5/25/22,5/26/22,29670,Hillary Scholten,DEM,156012,676,rv,,rv,,6/1/22 09:37,"",https://twitter.com/ercovey/status/1531988539768020995?s=20&t=H4oNCIMx9Q_eufJ4G-d7Uw,"",true,DEM,9197,2022,U.S. House,3,District 3,11/8/22,general,false,false,REP,Meijer,29100,Peter Meijer,37.0
79054,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,,Michigan,5/25/22,5/26/22,29670,Hillary Scholten,DEM,156013,676,rv,,rv,,6/1/22 09:38,"",https://twitter.com/ercovey/status/1531988539768020995?s=20&t=H4oNCIMx9Q_eufJ4G-d7Uw,"",true,DEM,9197,2022,U.S. House,3,District 3,11/8/22,general,false,false,DEM,Scholten,29670,Hillary Scholten,44.0
79054,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,,Michigan,5/25/22,5/26/22,29670,Hillary Scholten,DEM,156013,676,rv,,rv,,6/1/22 09:38,"",https://twitter.com/ercovey/status/1531988539768020995?s=20&t=H4oNCIMx9Q_eufJ4G-d7Uw,"",true,DEM,9197,2022,U.S. House,3,District 3,11/8/22,general,false,false,REP,Gibbs,30210,John Gibbs,35.0
79298,1388,SEA Polling,"","",SEA Polling and Strategic Design,302,SEA Polling & Strategic Design,B/C,Live Phone,Florida,5/23/22,5/26/22,30282,Annette Taddeo,DEM,157625,400,rv,,rv,,7/5/22 09:51,"",https://www.cbsnews.com/miami/news/taddeo-poll-claims-dead-heat-with-salazar/,"",true,DEM,9104,2022,U.S. House,27,District 27,11/8/22,general,false,false,DEM,Taddeo,30282,Annette Taddeo,45.0
79298,1388,SEA Polling,"","",SEA Polling and Strategic Design,302,SEA Polling & Strategic Design,B/C,Live Phone,Florida,5/23/22,5/26/22,30282,Annette Taddeo,DEM,157625,400,rv,,rv,,7/5/22 09:51,"",https://www.cbsnews.com/miami/news/taddeo-poll-claims-dead-heat-with-salazar/,"",true,DEM,9104,2022,U.S. House,27,District 27,11/8/22,general,false,false,REP,Salazar,29014,María Elvira Salazar,47.0
79162,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,Ohio,5/19/22,5/20/22,,"",,159461,500,lv,,lv,,8/11/22 11:57,"",https://www.termlimits.com/library/USTL%20OH13%20Toplines.pdf,"",false,,9307,2022,U.S. House,13,District 13,11/8/22,general,false,false,DEM,Sykes,29858,Emilia Sykes,37.0
79162,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,Ohio,5/19/22,5/20/22,,"",,159461,500,lv,,lv,,8/11/22 11:57,"",https://www.termlimits.com/library/USTL%20OH13%20Toplines.pdf,"",false,,9307,2022,U.S. House,13,District 13,11/8/22,general,false,false,REP,Gilbert,29857,Madison Gesiotto Gilbert,46.0
79699,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,Nebraska,5/19/22,5/20/22,,"",,159449,500,lv,,lv,,8/11/22 11:25,"",https://www.termlimits.com/library/2022%20Nebraska-2%20Poll%20Executive%20Summary.pdf,"",false,,9231,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Vargas,29588,Tony Vargas,37.0
79699,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,Nebraska,5/19/22,5/20/22,,"",,159449,500,lv,,lv,,8/11/22 11:25,"",https://www.termlimits.com/library/2022%20Nebraska-2%20Poll%20Executive%20Summary.pdf,"",false,,9231,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Bacon,29141,Don Bacon,52.0
79712,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,Indiana,5/19/22,5/20/22,,"",,159466,500,lv,,lv,,8/11/22 11:57,"",https://www.termlimits.com/library/USTL%20%20Toplines.pdf,"",false,,9141,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Mrvan,29049,Frank J. Mrvan,47.0
79712,1554,RMG Research,1054,United States Term Limits,RMG Research,555,RMG Research,B-,,Indiana,5/19/22,5/20/22,,"",,159466,500,lv,,lv,,8/11/22 11:57,"",https://www.termlimits.com/library/USTL%20%20Toplines.pdf,"",false,,9141,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Green,30122,Jennifer-Ruth Green,40.0
79047,1555,Survey 160,"","",Survey 160,557,Survey 160,,Text,North Carolina,5/18/22,5/20/22,29829,Jasmine Beach-Ferrara,DEM,155973,308,lv,,lv,,5/27/22 12:36,"",https://www.smokymountainnews.com/news/item/33688-first-poll-in-nc-11-predicts-tight-race-between-beach-ferrara-edwards,"",true,DEM,9291,2022,U.S. House,11,District 11,11/8/22,general,false,false,DEM,Beach-Ferrara,29829,Jasmine Beach-Ferrara,40.0
79047,1555,Survey 160,"","",Survey 160,557,Survey 160,,Text,North Carolina,5/18/22,5/20/22,29829,Jasmine Beach-Ferrara,DEM,155973,308,lv,,lv,,5/27/22 12:36,"",https://www.smokymountainnews.com/news/item/33688-first-poll-in-nc-11-predicts-tight-race-between-beach-ferrara-edwards,"",true,DEM,9291,2022,U.S. House,11,District 11,11/8/22,general,false,false,REP,Edwards,30159,Chuck Edwards,46.0
79047,1555,Survey 160,"","",Survey 160,557,Survey 160,,Text,North Carolina,5/18/22,5/20/22,29829,Jasmine Beach-Ferrara,DEM,155973,308,lv,,lv,,5/27/22 12:36,"",https://www.smokymountainnews.com/news/item/33688-first-poll-in-nc-11-predicts-tight-race-between-beach-ferrara-edwards,"",true,DEM,9291,2022,U.S. House,11,District 11,11/8/22,general,false,false,LIB,Coatney,29828,David Adam Coatney,6.0
79091,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,Live Phone/Text,North Carolina,5/18/22,5/19/22,,"",,156174,429,lv,,lv,,6/6/22 14:37,"",https://dccc.org/poll-wiley-nickel-leads-bo-hines-by-2-points-in-nc-13/,"",true,DEM,9293,2022,U.S. House,13,District 13,11/8/22,general,false,false,DEM,Nickel,29832,Wiley Nickel,45.0
79091,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,Live Phone/Text,North Carolina,5/18/22,5/19/22,,"",,156174,429,lv,,lv,,6/6/22 14:37,"",https://dccc.org/poll-wiley-nickel-leads-bo-hines-by-2-points-in-nc-13/,"",true,DEM,9293,2022,U.S. House,13,District 13,11/8/22,general,false,false,REP,Hines,30160,Bo Hines,43.0
79056,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,Live Phone/Text/Online,Minnesota,5/14/22,5/15/22,29686,Tyler Kistner,REP,156035,450,lv,,lv,,6/1/22 10:18,"",https://alphanews.org/wp-content/uploads/2022/05/19379-Kistner-MN02-Memo.pdf,"",true,REP,9210,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Craig,29111,Angie Craig,42.9
79056,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,Live Phone/Text/Online,Minnesota,5/14/22,5/15/22,29686,Tyler Kistner,REP,156035,450,lv,,lv,,6/1/22 10:18,"",https://alphanews.org/wp-content/uploads/2022/05/19379-Kistner-MN02-Memo.pdf,"",true,REP,9210,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Kistner,29686,Tyler Kistner,38.2
79056,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,Live Phone/Text/Online,Minnesota,5/14/22,5/15/22,29686,Tyler Kistner,REP,156035,450,lv,,lv,,6/1/22 10:18,"",https://alphanews.org/wp-content/uploads/2022/05/19379-Kistner-MN02-Memo.pdf,"",true,REP,9210,2022,U.S. House,2,District 2,11/8/22,general,false,false,OTH,Overby,30211,Paula M. Overby,4.4
79131,1718,Impact Research,"","",Impact Research,14,ALG Research,B/C,Live Phone/Text,Ohio,5/9/22,5/15/22,29843,Greg Landsman,DEM,156415,500,lv,,lv,,6/10/22 09:15,"",https://drive.google.com/file/d/1IyWPuBovYuLr-3igGgdEdW8ugG8fBhqr/view,"",true,DEM,9295,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Landsman,29843,Greg Landsman,47.0
79131,1718,Impact Research,"","",Impact Research,14,ALG Research,B/C,Live Phone/Text,Ohio,5/9/22,5/15/22,29843,Greg Landsman,DEM,156415,500,lv,,lv,,6/10/22 09:15,"",https://drive.google.com/file/d/1IyWPuBovYuLr-3igGgdEdW8ugG8fBhqr/view,"",true,DEM,9295,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Chabot,29183,Steve Chabot,47.0
79043,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,,Live Phone/Text,Maine,5/10/22,5/13/22,,"",,155968,250,lv,,lv,,5/27/22 12:12,sample size approximate,https://states.aarp.org/maine/me-poll-voters-2022,"",false,,9176,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Pingree,29095,Chellie M. Pingree,57.0
79043,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,,Live Phone/Text,Maine,5/10/22,5/13/22,,"",,155968,250,lv,,lv,,5/27/22 12:12,sample size approximate,https://states.aarp.org/maine/me-poll-voters-2022,"",false,,9176,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Thelander,29639,Edwin Thelander,33.0
79043,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,,Live Phone/Text,Maine,5/10/22,5/13/22,,"",,155969,250,lv,,lv,,5/27/22 12:12,sample size approximate,https://states.aarp.org/maine/me-poll-voters-2022,"",false,,9177,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Golden,29096,Jared Forrest Golden,50.0
79043,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,,Live Phone/Text,Maine,5/10/22,5/13/22,,"",,155969,250,lv,,lv,,5/27/22 12:12,sample size approximate,https://states.aarp.org/maine/me-poll-voters-2022,"",false,,9177,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Poliquin,29640,Bruce Poliquin,43.0
79036,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,Live Phone/Text,Pennsylvania,5/9/22,5/10/22,,"",,155896,494,lv,,lv,,5/26/22 09:50,"",https://punchbowl.news/wp-content/uploads/PA-17-DCCC-Analytics-Memo-2022.05.06.pdf,"",true,DEM,9337,2022,U.S. House,17,District 17,11/8/22,general,false,false,DEM,Deluzio,29910,Chris Deluzio,44.0
79036,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,Live Phone/Text,Pennsylvania,5/9/22,5/10/22,,"",,155896,494,lv,,lv,,5/26/22 09:50,"",https://punchbowl.news/wp-content/uploads/PA-17-DCCC-Analytics-Memo-2022.05.06.pdf,"",true,DEM,9337,2022,U.S. House,17,District 17,11/8/22,general,false,false,REP,Shaffer,29911,Jeremy Shaffer,41.0
78939,1365,Change Research,973,314 Action,Change Research,48,Change Research,B-,Online,Nebraska,5/6/22,5/10/22,,"",,155432,564,lv,,lv,,5/11/22 20:20,"",https://314action.org/wp-content/uploads/2022/05/NE-2-314-Action-Toplines-May-6-10-2022.pdf,"",false,DEM,9231,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Vargas,29588,Tony Vargas,42.0
